Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-14,87.33690643310547,93.61685180664062,85.01791381835938,89.12046813964844,46103826,0,0
2021-06-15,89.21060943603516,93.86895751953125,88.42325592041016,92.03443908691406,57790349,0,0
2021-06-16,91.00213623046875,91.9183120727539,85.38975524902344,86.5005111694336,35097766,0,0
2021-06-17,86.49409484863281,89.30985260009766,83.20716857910156,86.28826141357422,29164899,0,0
2021-06-18,86.3309097290039,86.44774627685547,78.02898406982422,79.7211685180664,33808433,0,0
2021-06-19,79.8730697631836,81.84803009033203,78.1521987915039,79.68260955810547,23756136,0,0
2021-06-20,79.60203552246094,82.61016845703125,76.53821563720703,80.56341552734375,28318358,0,0
2021-06-21,80.34298706054688,80.9781494140625,67.63932800292969,68.34207153320312,50362844,0,0
2021-06-22,68.2688980102539,72.48236846923828,53.5277214050293,59.452640533447266,89627275,0,0
2021-06-23,59.540008544921875,69.39617919921875,57.08000183105469,65.77714538574219,56631576,0,0
2021-06-24,65.35359954833984,69.37003326416016,61.32307052612305,67.36300659179688,32705557,0,0
2021-06-25,67.40798950195312,69.05500793457031,61.1335334777832,61.77914047241211,37042851,0,0
2021-06-26,61.648555755615234,64.48056030273438,59.190494537353516,63.6269416809082,32529241,0,0
2021-06-27,63.78617477416992,66.30367279052734,61.99810028076172,65.77133178710938,45057697,0,0
2021-06-28,65.73845672607422,74.59696197509766,64.57647705078125,73.49186706542969,53336744,0,0
2021-06-29,73.7463607788086,89.16242218017578,73.32441711425781,84.65750122070312,81714048,0,0
2021-06-30,85.1294937133789,88.55451202392578,78.18257904052734,85.02845764160156,74390698,0,0
2021-07-01,85.04603576660156,85.10293579101562,78.4769287109375,80.219970703125,42694137,0,0
2021-07-02,80.2474594116211,82.11135864257812,77.50434875488281,81.18897247314453,31565723,0,0
2021-07-03,81.09691619873047,94.3636474609375,80.03279113769531,92.39693450927734,68719736,0,0
2021-07-04,92.42057037353516,96.45539855957031,89.91696166992188,93.59197235107422,51097345,0,0
2021-07-05,93.48541259765625,107.83757781982422,88.63534545898438,97.50611877441406,156779786,0,0
2021-07-06,97.6914291381836,105.15398406982422,93.2586669921875,95.77364349365234,90404385,0,0
2021-07-07,95.78009796142578,99.58269500732422,93.8797378540039,95.35623931884766,59214017,0,0
2021-07-08,95.85175323486328,95.86715698242188,85.93635559082031,88.78752899169922,56880418,0,0
2021-07-09,88.71913146972656,93.7099609375,85.0003662109375,89.82166290283203,39592459,0,0
2021-07-10,89.87828063964844,92.24024200439453,87.39167785644531,88.26338195800781,28485205,0,0
2021-07-11,88.27855682373047,91.96343994140625,86.95819091796875,89.19193267822266,26271849,0,0
2021-07-12,89.19352722167969,90.94219207763672,85.93199157714844,88.61556243896484,28409830,0,0
2021-07-14,85.44766235351562,85.80744934082031,85.19037628173828,85.28314208984375,32711170,0,0
