Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-14,12.522619247436523,13.391229629516602,12.243582725524902,12.611080169677734,220702152,0,0
2021-06-15,13.350577354431152,13.569645881652832,12.66801929473877,13.360295295715332,239421957,0,0
2021-06-16,12.95695972442627,13.443986892700195,12.374024391174316,13.381440162658691,247739768,0,0
2021-06-17,13.408014297485352,14.58034896850586,13.302634239196777,13.600367546081543,338386824,0,0
2021-06-18,13.62718391418457,13.62718391418457,11.985255241394043,12.429533958435059,217822614,0,0
2021-06-19,12.455047607421875,12.712944030761719,11.858331680297852,11.941557884216309,161619799,0,0
2021-06-20,11.907776832580566,12.39457893371582,11.066067695617676,12.013412475585938,199179692,0,0
2021-06-21,11.990110397338867,12.110647201538086,9.505234718322754,9.5482759475708,280693157,0,0
2021-06-22,9.523463249206543,10.564127922058105,7.892530918121338,8.97330093383789,349942695,0,0
2021-06-23,8.973301887512207,10.4854097366333,8.589035987854004,10.097492218017578,251604609,0,0
2021-06-24,9.617668151855469,10.698802947998047,9.044342994689941,10.33978271484375,208460652,0,0
2021-06-25,10.364562034606934,10.686299324035645,8.886066436767578,9.14111042022705,222812684,0,0
2021-06-26,9.084310531616211,9.543618202209473,8.664331436157227,9.543618202209473,168977556,0,0
2021-06-27,9.594451904296875,10.070964813232422,9.431144714355469,10.049683570861816,176367570,0,0
2021-06-28,10.07042407989502,10.867974281311035,9.927268981933594,10.84878158569336,159345728,0,0
2021-06-29,10.88523006439209,12.855107307434082,10.837591171264648,11.5797119140625,307562253,0,0
2021-06-30,11.635394096374512,12.03083610534668,11.043001174926758,12.00351619720459,224159230,0,0
2021-07-01,12.030936241149902,12.045854568481445,10.723462104797363,11.11038875579834,178901287,0,0
2021-07-02,11.048080444335938,11.764925003051758,10.54393482208252,11.764925003051758,189141785,0,0
2021-07-03,11.791033744812012,12.198275566101074,11.540298461914062,11.817927360534668,155131665,0,0
2021-07-04,11.799600601196289,12.433964729309082,11.520692825317383,12.263547897338867,144917699,0,0
2021-07-05,12.32043743133545,13.968271255493164,11.955753326416016,13.54847526550293,448935802,0,0
2021-07-06,13.558098793029785,14.02042007446289,12.823983192443848,13.159371376037598,253782183,0,0
2021-07-07,13.152386665344238,13.502900123596191,12.867369651794434,12.926385879516602,187303006,0,0
2021-07-08,12.948446273803711,12.97326374053955,11.676560401916504,11.928683280944824,218759897,0,0
2021-07-09,11.897356033325195,13.676865577697754,11.452062606811523,13.164698600769043,352858875,0,0
2021-07-10,13.180739402770996,14.470033645629883,12.978999137878418,14.400946617126465,306607704,0,0
2021-07-11,14.422582626342773,14.798059463500977,13.890226364135742,14.06259536743164,287307208,0,0
2021-07-12,14.071731567382812,14.121153831481934,12.79646110534668,13.04565715789795,219484347,0,0
2021-07-14,12.045694351196289,12.194864273071289,12.003652572631836,12.003652572631836,273284192,0,0
