Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-14,22.044921875,26.0310115814209,21.305421829223633,22.205354690551758,1232810594,0,0
2021-06-15,25.186891555786133,25.985240936279297,23.64809799194336,24.760835647583008,3151346882,0,0
2021-06-16,23.96950340270996,24.54051399230957,22.575315475463867,22.97217559814453,1694813678,0,0
2021-06-17,23.01753044128418,23.996915817260742,22.01553726196289,22.51145362854004,1236017502,0,0
2021-06-18,22.547189712524414,22.565635681152344,20.273529052734375,21.398895263671875,1406342363,0,0
2021-06-19,21.450775146484375,21.65412139892578,20.313392639160156,20.355941772460938,997553727,0,0
2021-06-20,20.263671875,21.017650604248047,18.952505111694336,20.672365188598633,1309501355,0,0
2021-06-21,20.638240814208984,20.7769718170166,15.381439208984375,15.769904136657715,2426849565,0,0
2021-06-22,15.723164558410645,16.93510627746582,13.056846618652344,14.652412414550781,3026165113,0,0
2021-06-23,14.659878730773926,16.80120849609375,14.008464813232422,16.14249038696289,2060945482,0,0
2021-06-24,15.81025505065918,16.59453582763672,14.753929138183594,16.253658294677734,1163182953,0,0
2021-06-25,16.232013702392578,16.721202850341797,14.467695236206055,14.467695236206055,1273917013,0,0
2021-06-26,14.441858291625977,14.991235733032227,13.645801544189453,14.499612808227539,1135392299,0,0
2021-06-27,14.519034385681152,15.04033374786377,14.064210891723633,15.015594482421875,982313260,0,0
2021-06-28,15.0355863571167,16.032859802246094,14.682417869567871,15.740377426147461,1109200887,0,0
2021-06-29,15.776032447814941,17.03166961669922,15.738138198852539,16.25337028503418,1342798978,0,0
2021-06-30,16.307409286499023,16.622644424438477,15.104999542236328,16.40219497680664,1208316036,0,0
2021-07-01,16.41434097290039,16.41434097290039,14.895051956176758,15.278964042663574,883647160,0,0
2021-07-02,15.219060897827148,15.469186782836914,14.675115585327148,15.340774536132812,753194772,0,0
2021-07-03,15.32193374633789,15.776978492736816,15.068263053894043,15.553716659545898,711235057,0,0
2021-07-04,15.553584098815918,16.579444885253906,15.221813201904297,16.014026641845703,752075892,0,0
2021-07-05,15.996540069580078,15.996540069580078,14.788740158081055,15.23558235168457,844844585,0,0
2021-07-06,15.240784645080566,16.162343978881836,15.210809707641602,16.143564224243164,1001573398,0,0
2021-07-07,16.13637351989746,17.674274444580078,16.101463317871094,16.857789993286133,1424247755,0,0
2021-07-08,16.877676010131836,16.879568099975586,15.005345344543457,15.337748527526855,1116757294,0,0
2021-07-09,15.310518264770508,15.901406288146973,14.853453636169434,15.669269561767578,822381785,0,0
2021-07-10,15.681145668029785,15.982069969177246,15.080467224121094,15.290838241577148,664082423,0,0
2021-07-11,15.284207344055176,15.71493911743164,15.164154052734375,15.48243522644043,543030841,0,0
2021-07-12,15.49107837677002,15.649907112121582,14.437862396240234,14.873132705688477,668145498,0,0
2021-07-14,14.138477325439453,14.180708885192871,13.98321533203125,13.98321533203125,602874816,0,0
