Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-14,137.61221313476562,139.4203643798828,132.8881378173828,138.38311767578125,36960006,0,0
2021-06-15,138.7230224609375,143.93299865722656,135.67576599121094,142.3762969970703,36262194,0,0
2021-06-16,141.7873992919922,141.7873992919922,128.82029724121094,131.30874633789062,33259622,0,0
2021-06-17,131.30824279785156,136.90040588378906,125.17546081542969,128.5724334716797,32331677,0,0
2021-06-18,128.56712341308594,129.86509704589844,114.86306762695312,115.36261749267578,34631433,0,0
2021-06-19,115.3823471069336,124.97293853759766,114.74054718017578,123.2629165649414,31643797,0,0
2021-06-20,123.24837493896484,127.20299530029297,113.96045684814453,125.43399047851562,37329246,0,0
2021-06-21,125.30279541015625,126.57943725585938,103.70417785644531,104.28348541259766,37955273,0,0
2021-06-22,104.16071319580078,112.86898040771484,86.06941223144531,101.33132934570312,38321774,0,0
2021-06-23,101.3679428100586,113.12720489501953,98.68570709228516,108.45513916015625,36107403,0,0
2021-06-24,111.85563659667969,112.24685668945312,103.92284393310547,106.72886657714844,44720850,0,0
2021-06-25,106.74195861816406,112.34680938720703,105.06316375732422,111.90629577636719,36414198,0,0
2021-06-26,111.83733367919922,117.540283203125,99.6803207397461,116.28492736816406,44590256,0,0
2021-06-27,117.34586334228516,124.2890853881836,114.47237396240234,123.2663803100586,41602998,0,0
2021-06-28,123.54370880126953,133.998046875,123.0890121459961,131.59532165527344,37457872,0,0
2021-06-29,131.3282928466797,147.34622192382812,130.18408203125,147.34622192382812,33824283,0,0
2021-06-30,147.38156127929688,149.23590087890625,134.5428924560547,143.1670379638672,34572334,0,0
2021-07-01,142.8551788330078,143.17770385742188,130.38833618164062,135.0488739013672,32128405,0,0
2021-07-02,135.0466766357422,141.42852783203125,129.5843963623047,141.043701171875,27400090,0,0
2021-07-03,141.0495147705078,148.1221923828125,138.70501708984375,147.81541442871094,70304726,0,0
2021-07-04,148.16546630859375,149.63694763183594,137.6844024658203,138.54556274414062,76294972,0,0
2021-07-05,138.40174865722656,141.44155883789062,132.6837158203125,137.9666290283203,77289314,0,0
2021-07-06,137.81956481933594,140.9715576171875,134.96543884277344,139.52735900878906,83827343,0,0
2021-07-07,139.6039276123047,140.69528198242188,136.69732666015625,136.77462768554688,78028612,0,0
2021-07-08,136.7594451904297,137.07948303222656,119.21411895751953,121.46448516845703,76833105,0,0
2021-07-09,121.4179916381836,133.85252380371094,117.40509033203125,131.6468048095703,83901130,0,0
2021-07-10,131.53167724609375,134.03758239746094,129.28811645507812,133.67825317382812,84307350,0,0
2021-07-11,133.67413330078125,136.970947265625,128.95529174804688,133.74462890625,87896179,0,0
2021-07-12,133.74368286132812,137.6022491455078,125.60543823242188,128.01235961914062,84569630,0,0
2021-07-14,123.74303436279297,124.38445281982422,123.74303436279297,124.36790466308594,57596608,0,0
