Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-14,1.4652270078659058,1.5973550081253052,1.4148139953613281,1.4778629541397095,1415033591,0,0
2021-06-15,1.5943800210952759,1.7220410108566284,1.5348830223083496,1.6914600133895874,2287131448,0,0
2021-06-16,1.628095030784607,1.636441946029663,1.4494160413742065,1.4771970510482788,1472817044,0,0
2021-06-17,1.478922963142395,1.5569629669189453,1.4551550149917603,1.5037939548492432,1089042381,0,0
2021-06-18,1.50376296043396,1.5125329494476318,1.3073090314865112,1.3772610425949097,1233288351,0,0
2021-06-19,1.3805309534072876,1.4333590269088745,1.3520480394363403,1.3636950254440308,868441240,0,0
2021-06-20,1.3608709573745728,1.433974027633667,1.2869149446487427,1.3989959955215454,998938016,0,0
2021-06-21,1.3996620178222656,1.4095649719238281,1.0847769975662231,1.0990519523620605,1483730324,0,0
2021-06-22,1.0978089570999146,1.2357369661331177,0.9301630258560181,1.0743839740753174,2509624684,0,0
2021-06-23,1.0751819610595703,1.2479640245437622,1.031177043914795,1.1585869789123535,1608298389,0,0
2021-06-24,1.1781669855117798,1.2388739585876465,1.1377530097961426,1.2031480073928833,916504353,0,0
2021-06-25,1.202085018157959,1.2327690124511719,1.0439180135726929,1.0461629629135132,960902434,0,0
2021-06-26,1.0400569438934326,1.1023859977722168,1.0072489976882935,1.0754530429840088,813581059,0,0
2021-06-27,1.0771310329437256,1.112805962562561,1.0349570512771606,1.1120330095291138,704097942,0,0
2021-06-28,1.1140830516815186,1.1643320322036743,1.0876630544662476,1.119223952293396,728137291,0,0
2021-06-29,1.1200809478759766,1.2500900030136108,1.1156879663467407,1.1672790050506592,954899564,0,0
2021-06-30,1.1718310117721558,1.180927038192749,1.0819380283355713,1.1674280166625977,797906875,0,0
2021-07-01,1.1674580574035645,1.1674580574035645,1.0646719932556152,1.0773570537567139,596223500,0,0
2021-07-02,1.0742000341415405,1.1095340251922607,1.0445719957351685,1.1036109924316406,483658487,0,0
2021-07-03,1.1027710437774658,1.1456689834594727,1.0809550285339355,1.118638038635254,423834017,0,0
2021-07-04,1.117961049079895,1.1784559488296509,1.0956950187683105,1.1478650569915771,510476356,0,0
2021-07-05,1.14695405960083,1.1499550342559814,1.0823969841003418,1.1016099452972412,486095587,0,0
2021-07-06,1.1011680364608765,1.16382896900177,1.1011159420013428,1.1317859888076782,570313255,0,0
2021-07-07,1.1311739683151245,1.1759339570999146,1.1262550354003906,1.128411054611206,582374200,0,0
2021-07-08,1.1287070512771606,1.132614016532898,1.0184210538864136,1.0433399677276611,566038964,0,0
2021-07-09,1.0408669710159302,1.0683050155639648,1.0048420429229736,1.0513290166854858,478830499,0,0
2021-07-10,1.051684021949768,1.0705660581588745,1.0217159986495972,1.02987802028656,355002271,0,0
2021-07-11,1.0296629667282104,1.0584030151367188,1.0220110416412354,1.0421520471572876,266686963,0,0
2021-07-12,1.042564034461975,1.0488179922103882,0.9633439779281616,0.9969879984855652,430869287,0,0
2021-07-14,0.9434449672698975,0.9494273662567139,0.940662682056427,0.940662682056427,373461184,0,0
