Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-14,0.08504799753427505,0.09608499705791473,0.08050599694252014,0.0876230001449585,48615532,0,0
2021-06-15,0.09112299978733063,0.09529899805784225,0.08185599744319916,0.09373100101947784,52256017,0,0
2021-06-16,0.0908069983124733,0.09140399843454361,0.07444799691438675,0.08218199759721756,44012914,0,0
2021-06-17,0.08219999819993973,0.09097400307655334,0.07362200319766998,0.09082400053739548,32314962,0,0
2021-06-18,0.09092699736356735,0.10073000192642212,0.08429799973964691,0.09690800309181213,41672247,0,0
2021-06-19,0.09692499786615372,0.10596700012683868,0.0897430032491684,0.0952569991350174,39169482,0,0
2021-06-20,0.09519299864768982,0.095489002764225,0.08580199629068375,0.09313099831342697,37386883,0,0
2021-06-21,0.09292600303888321,0.09344600141048431,0.07748399674892426,0.0793749988079071,39390106,0,0
2021-06-22,0.07937300205230713,0.08548899739980698,0.0660490021109581,0.07904499769210815,36622699,0,0
2021-06-23,0.07914599776268005,0.0837789997458458,0.0772470012307167,0.08141099661588669,31183663,0,0
2021-06-24,0.08025100082159042,0.08089199662208557,0.06979700177907944,0.07834900170564651,31569967,0,0
2021-06-25,0.0783270001411438,0.0804940015077591,0.07154200226068497,0.07458899915218353,28178454,0,0
2021-06-26,0.07455900311470032,0.07570599764585495,0.06679700314998627,0.06944599747657776,27990033,0,0
2021-06-27,0.06962399929761887,0.07578600198030472,0.06897900253534317,0.07558500021696091,27898997,0,0
2021-06-28,0.07568100094795227,0.08356700092554092,0.07435400038957596,0.08086200058460236,32066597,0,0
2021-06-29,0.08081699907779694,0.08594699949026108,0.08070799708366394,0.08353500068187714,31856497,0,0
2021-06-30,0.083406001329422,0.08466000109910965,0.07972899824380875,0.08400499820709229,32091910,0,0
2021-07-01,0.084026999771595,0.084026999771595,0.07520999759435654,0.07547999918460846,33059826,0,0
2021-07-02,0.07555600255727768,0.08022099733352661,0.07303699851036072,0.08013299852609634,30236691,0,0
2021-07-03,0.0801289975643158,0.08554399758577347,0.07805799692869186,0.0855339989066124,28382513,0,0
2021-07-04,0.08553099632263184,0.09057699888944626,0.08026500046253204,0.08794199675321579,38207871,0,0
2021-07-05,0.08796200156211853,0.08955699950456619,0.07553000003099442,0.08670700341463089,27771868,0,0
2021-07-06,0.08652099967002869,0.08957500010728836,0.08131500333547592,0.08560299873352051,42660855,0,0
2021-07-07,0.08565899729728699,0.0891449972987175,0.08264700323343277,0.08468800038099289,44660726,0,0
2021-07-08,0.0848110020160675,0.08602400124073029,0.07765199989080429,0.08232799917459488,49078971,0,0
2021-07-09,0.0824040025472641,0.08585099875926971,0.07771600037813187,0.08425699919462204,47300789,0,0
2021-07-10,0.08410400152206421,0.0855650007724762,0.08200400322675705,0.0840810015797615,41417583,0,0
2021-07-11,0.08412099629640579,0.0876149982213974,0.08374900370836258,0.08692599833011627,39849926,0,0
2021-07-12,0.08693700283765793,0.08754199743270874,0.08296000212430954,0.08647499978542328,37083549,0,0
2021-07-14,0.11555569618940353,0.11555569618940353,0.1083555668592453,0.1083555668592453,77442696,0,0
