Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-14,0.9996950030326843,1.0007820129394531,0.9996169805526733,1.0006259679794312,64693139740,0,0
2021-06-15,1.0004650354385376,1.0104249715805054,0.9997429847717285,1.0003770589828491,69666548571,0,0
2021-06-16,1.0003880262374878,1.000910997390747,0.9993879795074463,1.0000230073928833,60779453764,0,0
2021-06-17,1.0001120567321777,1.0007450580596924,0.9997419714927673,1.0007450580596924,55428282562,0,0
2021-06-18,1.000704050064087,1.0019999742507935,0.999879002571106,1.001749038696289,58250506049,0,0
2021-06-19,1.0016460418701172,1.0019960403442383,1.0003819465637207,1.001451015472412,48324762375,0,0
2021-06-20,1.0015480518341064,1.0016119480133057,1.0003479719161987,1.0008749961853027,57176763747,0,0
2021-06-21,1.0009139776229858,1.001781940460205,0.9999529719352722,1.0000890493392944,90616591970,0,0
2021-06-22,1.000156044960022,1.0017770528793335,0.9998959898948669,1.0010019540786743,101175206595,0,0
2021-06-23,1.0009620189666748,1.0011420249938965,1.0003900527954102,1.0007460117340088,78451207170,0,0
2021-06-24,1.0007259845733643,1.0009839534759521,0.9999079704284668,1.0001490116119385,54635236494,0,0
2021-06-25,1.0000929832458496,1.0005830526351929,0.9989529848098755,0.999845027923584,66436810480,0,0
2021-06-26,0.9998549818992615,1.0013209581375122,0.9996860027313232,1.0012140274047852,60323833680,0,0
2021-06-27,1.0012600421905518,1.0019999742507935,1.0005240440368652,1.000641942024231,53158745469,0,0
2021-06-28,1.0006890296936035,1.000802993774414,0.9998829960823059,0.9999279975891113,56773812735,0,0
2021-06-29,0.9999510049819946,1.000810980796814,0.9999009966850281,1.0000239610671997,64868482234,0,0
2021-06-30,1.00005304813385,1.000633955001831,0.999705970287323,1.000216007232666,62591206838,0,0
2021-07-01,1.0002009868621826,1.0006400346755981,0.9999970197677612,1.0002260208129883,54577458289,0,0
2021-07-02,1.0003010034561157,1.000830054283142,0.9999909996986389,1.0000330209732056,45626594041,0,0
2021-07-03,1.0000460147857666,1.0006740093231201,0.9999139904975891,0.9999560117721558,41194990425,0,0
2021-07-04,0.999987006187439,1.0001649856567383,0.9989020228385925,0.9995009899139404,43066655708,0,0
2021-07-05,0.999426007270813,1.001039981842041,0.999426007270813,1.0006669759750366,47215849676,0,0
2021-07-06,1.0007280111312866,1.0008790493011475,0.9998250007629395,1.0000900030136108,51054194253,0,0
2021-07-07,1.000022053718567,1.0007920265197754,0.9997720122337341,1.000707983970642,50370827531,0,0
2021-07-08,1.0006279945373535,1.001404047012329,0.9996979832649231,0.9998999834060669,54546974469,0,0
2021-07-09,0.9998970031738281,1.000133991241455,0.9994999766349792,0.9996389746665955,48513127150,0,0
2021-07-10,0.9997329711914062,1.000535011291504,0.9994609951972961,0.9999799728393555,39811881630,0,0
2021-07-11,1.0000510215759277,1.0010930299758911,0.9999189972877502,1.0002249479293823,33700882503,0,0
2021-07-12,1.0002340078353882,1.0008200407028198,0.9999250173568726,1.000270962715149,40963905755,0,0
2021-07-14,0.9999156594276428,1.000040888786316,0.9999156594276428,0.9999492764472961,40516476928,0,0
